device,runtime,model,operation,seqlen,decode_tokens,throughput_tok_per_s,peak_ram_mb,disk_size_mb,zipped_size_mb,status,notes
galaxy_s24_or_s25,executorch,qwen3_vl_2b,prefill,256,0,,,,,unsupported,"ExecuTorch Android Qwen3 VL 2B is unsupported: missing .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer package: artifacts.executorch.tokenizer_path for qwen3_vl_2b is not configured; missing arm64-v8a ExecuTorch runtime libraries (libexecutorch.so, libexecutorch.a, libexecutorch_core.a, libportable_ops_lib.a) under tests/android/executorch/lib/arm64-v8a, tests/android/build_executorch/lib, third_party/executorch/android/arm64-v8a; benchmark_mode=full_core_prefill; provider=cpu; gpu=disabled; threads=8; thread_count=8; affinity=not_set; taskset_mask=none"
galaxy_s24_or_s25,executorch,qwen3_vl_2b,prefill,512,0,,,,,unsupported,"ExecuTorch Android Qwen3 VL 2B is unsupported: missing .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer package: artifacts.executorch.tokenizer_path for qwen3_vl_2b is not configured; missing arm64-v8a ExecuTorch runtime libraries (libexecutorch.so, libexecutorch.a, libexecutorch_core.a, libportable_ops_lib.a) under tests/android/executorch/lib/arm64-v8a, tests/android/build_executorch/lib, third_party/executorch/android/arm64-v8a; benchmark_mode=full_core_prefill; provider=cpu; gpu=disabled; threads=8; thread_count=8; affinity=not_set; taskset_mask=none"
galaxy_s24_or_s25,executorch,qwen3_vl_2b,prefill,1024,0,,,,,unsupported,"ExecuTorch Android Qwen3 VL 2B is unsupported: missing .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer package: artifacts.executorch.tokenizer_path for qwen3_vl_2b is not configured; missing arm64-v8a ExecuTorch runtime libraries (libexecutorch.so, libexecutorch.a, libexecutorch_core.a, libportable_ops_lib.a) under tests/android/executorch/lib/arm64-v8a, tests/android/build_executorch/lib, third_party/executorch/android/arm64-v8a; benchmark_mode=full_core_prefill; provider=cpu; gpu=disabled; threads=8; thread_count=8; affinity=not_set; taskset_mask=none"
galaxy_s24_or_s25,executorch,qwen3_vl_2b,prefill,2048,0,,,,,unsupported,"ExecuTorch Android Qwen3 VL 2B is unsupported: missing .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer package: artifacts.executorch.tokenizer_path for qwen3_vl_2b is not configured; missing arm64-v8a ExecuTorch runtime libraries (libexecutorch.so, libexecutorch.a, libexecutorch_core.a, libportable_ops_lib.a) under tests/android/executorch/lib/arm64-v8a, tests/android/build_executorch/lib, third_party/executorch/android/arm64-v8a; benchmark_mode=full_core_prefill; provider=cpu; gpu=disabled; threads=8; thread_count=8; affinity=not_set; taskset_mask=none"
galaxy_s24_or_s25,executorch,qwen3_vl_2b,prefill,4096,0,,,,,unsupported,"ExecuTorch Android Qwen3 VL 2B is unsupported: missing .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer package: artifacts.executorch.tokenizer_path for qwen3_vl_2b is not configured; missing arm64-v8a ExecuTorch runtime libraries (libexecutorch.so, libexecutorch.a, libexecutorch_core.a, libportable_ops_lib.a) under tests/android/executorch/lib/arm64-v8a, tests/android/build_executorch/lib, third_party/executorch/android/arm64-v8a; benchmark_mode=full_core_prefill; provider=cpu; gpu=disabled; threads=8; thread_count=8; affinity=not_set; taskset_mask=none"
galaxy_s24_or_s25,litert_lm,gemma_4_e2b,prefill,256,0,57.920000,3499.900,2588.148,2588.148,ok,"warmup_runs=1,measurement_runs=3; benchmark_mode=full_core_prefill; prefill_only=true; runner=litert_lm; provider=cpu; gpu=disabled; threads=8; thread_count=8; quantization=int4_per_output_channel; affinity=not_set; taskset_mask=none"
galaxy_s24_or_s25,litert_lm,gemma_4_e2b,prefill,512,0,127.760000,3497.240,2588.148,2588.148,ok,"warmup_runs=1,measurement_runs=3; benchmark_mode=full_core_prefill; prefill_only=true; runner=litert_lm; provider=cpu; gpu=disabled; threads=8; thread_count=8; quantization=int4_per_output_channel; affinity=not_set; taskset_mask=none"
galaxy_s24_or_s25,litert_lm,gemma_4_e2b,prefill,1024,0,195.370000,3495.300,2588.148,2588.148,ok,"warmup_runs=1,measurement_runs=3; benchmark_mode=full_core_prefill; prefill_only=true; runner=litert_lm; provider=cpu; gpu=disabled; threads=8; thread_count=8; quantization=int4_per_output_channel; affinity=not_set; taskset_mask=none"
galaxy_s24_or_s25,litert_lm,gemma_4_e2b,prefill,2048,0,223.510000,3490.750,2588.148,2588.148,ok,"warmup_runs=1,measurement_runs=3; benchmark_mode=full_core_prefill; prefill_only=true; runner=litert_lm; provider=cpu; gpu=disabled; threads=8; thread_count=8; quantization=int4_per_output_channel; affinity=not_set; taskset_mask=none"
galaxy_s24_or_s25,litert_lm,gemma_4_e2b,prefill,4096,0,284.020000,3490.030,2588.148,2588.148,ok,"warmup_runs=1,measurement_runs=3; benchmark_mode=full_core_prefill; runner=litert_lm; provider=cpu; gpu=disabled; threads=8; thread_count=8; quantization=int4_per_output_channel; affinity=not_set; taskset_mask=none"
galaxy_s24_or_s25,litert_lm,lfm_2_5_vl_1_6b,prefill,256,0,,,,,unsupported,Android LiteRT-LM artifact does not exist: weights/litert_lm/LFM2.5-VL-1.6B-int4.litertlm; benchmark_mode=full_core_prefill; provider=cpu; gpu=disabled; threads=8; thread_count=8; affinity=not_set; taskset_mask=none
galaxy_s24_or_s25,litert_lm,lfm_2_5_vl_1_6b,prefill,512,0,,,,,unsupported,Android LiteRT-LM artifact does not exist: weights/litert_lm/LFM2.5-VL-1.6B-int4.litertlm; benchmark_mode=full_core_prefill; provider=cpu; gpu=disabled; threads=8; thread_count=8; affinity=not_set; taskset_mask=none
galaxy_s24_or_s25,litert_lm,lfm_2_5_vl_1_6b,prefill,1024,0,,,,,unsupported,Android LiteRT-LM artifact does not exist: weights/litert_lm/LFM2.5-VL-1.6B-int4.litertlm; benchmark_mode=full_core_prefill; provider=cpu; gpu=disabled; threads=8; thread_count=8; affinity=not_set; taskset_mask=none
galaxy_s24_or_s25,litert_lm,lfm_2_5_vl_1_6b,prefill,2048,0,,,,,unsupported,Android LiteRT-LM artifact does not exist: weights/litert_lm/LFM2.5-VL-1.6B-int4.litertlm; benchmark_mode=full_core_prefill; provider=cpu; gpu=disabled; threads=8; thread_count=8; affinity=not_set; taskset_mask=none
galaxy_s24_or_s25,litert_lm,lfm_2_5_vl_1_6b,prefill,4096,0,,,,,unsupported,Android LiteRT-LM artifact does not exist: weights/litert_lm/LFM2.5-VL-1.6B-int4.litertlm; benchmark_mode=full_core_prefill; provider=cpu; gpu=disabled; threads=8; thread_count=8; affinity=not_set; taskset_mask=none
galaxy_s24_or_s25,litert_lm,qwen3_vl_2b,prefill,256,0,,,,,unsupported,Android LiteRT-LM artifact does not exist: weights/litert_lm/Qwen3VL-2B-Instruct-int4.litertlm; benchmark_mode=full_core_prefill; provider=cpu; gpu=disabled; threads=8; thread_count=8; affinity=not_set; taskset_mask=none
galaxy_s24_or_s25,litert_lm,qwen3_vl_2b,prefill,512,0,,,,,unsupported,Android LiteRT-LM artifact does not exist: weights/litert_lm/Qwen3VL-2B-Instruct-int4.litertlm; benchmark_mode=full_core_prefill; provider=cpu; gpu=disabled; threads=8; thread_count=8; affinity=not_set; taskset_mask=none
galaxy_s24_or_s25,litert_lm,qwen3_vl_2b,prefill,1024,0,,,,,unsupported,Android LiteRT-LM artifact does not exist: weights/litert_lm/Qwen3VL-2B-Instruct-int4.litertlm; benchmark_mode=full_core_prefill; provider=cpu; gpu=disabled; threads=8; thread_count=8; affinity=not_set; taskset_mask=none
galaxy_s24_or_s25,litert_lm,qwen3_vl_2b,prefill,2048,0,,,,,unsupported,Android LiteRT-LM artifact does not exist: weights/litert_lm/Qwen3VL-2B-Instruct-int4.litertlm; benchmark_mode=full_core_prefill; provider=cpu; gpu=disabled; threads=8; thread_count=8; affinity=not_set; taskset_mask=none
galaxy_s24_or_s25,litert_lm,qwen3_vl_2b,prefill,4096,0,,,,,unsupported,Android LiteRT-LM artifact does not exist: weights/litert_lm/Qwen3VL-2B-Instruct-int4.litertlm; benchmark_mode=full_core_prefill; provider=cpu; gpu=disabled; threads=8; thread_count=8; affinity=not_set; taskset_mask=none
galaxy_s24_or_s25,llama_cpp,gemma_4_e2b,prefill,256,0,13.453600,3116.622,3106.736,3106.736,ok,"warmup_runs=1,measurement_runs=3; runner=android_llama_cpp_bench; benchmark_mode=full_core_prefill; prefill_only=true; llama_cpp_version=llama-cli 9200 (3e12fbdea); threads=8; thread_count=8; taskset_mask=none; affinity=not_set; mmap=on; n_gpu_layers=0; serial=RFGL42B1VLW; android=16; thermal_status=1; synthetic exact-length token ids; quantization=Q4_K_M"
galaxy_s24_or_s25,llama_cpp,gemma_4_e2b,prefill,512,0,12.083600,3179.782,3106.736,3106.736,ok,"warmup_runs=1,measurement_runs=3; runner=android_llama_cpp_bench; benchmark_mode=full_core_prefill; prefill_only=true; llama_cpp_version=llama-cli 9200 (3e12fbdea); threads=8; thread_count=8; taskset_mask=none; affinity=not_set; mmap=on; n_gpu_layers=0; serial=RFGL42B1VLW; android=16; thermal_status=1; synthetic exact-length token ids; quantization=Q4_K_M"
