device,runtime,model,operation,seqlen,decode_tokens,throughput_tok_per_s,peak_ram_mb,disk_size_mb,zipped_size_mb,status,notes
mac_m4pro,executorch,gemma_4_e2b,prefill,4096,0,,,,,unsupported,"ExecuTorch Mac Gemma 4 E2B IT is unsupported: ExecuTorch Gemma 4 E2B is not supported in this matrix because a fresh Hugging Face file scan found LiteRT-LM, GGUF, ONNX, MLX, AWQ, Cactus, and source-model artifacts for Gemma 4 E2B, but no exact required-model Q4/int4 ExecuTorch .pte artifact; missing required-model .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer path: artifacts.executorch.tokenizer_path is not configured (local tokenizer candidate: weights/gemma-4-e2b-it/tokenizer.json)"
mac_m4pro,executorch,lfm_2_5_vl_1_6b,prefill,256,0,166.214015,2829.081,2427.657,2427.657,ok,"warmup_runs=2,measurement_runs=3; runner=executorch; threads=1; format=Q4 8da4w XNNPACK; shared_context=256; shared_decode_tokens=100; paired_prefill_decode=true"
mac_m4pro,executorch,lfm_2_5_vl_1_6b,decode,256,100,51.452337,2829.081,2427.657,2427.657,ok,"warmup_runs=2,measurement_runs=3; runner=executorch; threads=1; format=Q4 8da4w XNNPACK; shared_context=256; shared_decode_tokens=100; paired_prefill_decode=true; shares measured invocation with prefill row"
mac_m4pro,executorch,lfm_2_5_vl_1_6b,prefill,512,0,168.461314,2835.378,2427.657,2427.657,ok,"warmup_runs=2,measurement_runs=3; runner=executorch; threads=1; format=Q4 8da4w XNNPACK; shared_context=512; shared_decode_tokens=100; paired_prefill_decode=true"
mac_m4pro,executorch,lfm_2_5_vl_1_6b,decode,512,100,51.786664,2835.378,2427.657,2427.657,ok,"warmup_runs=2,measurement_runs=3; runner=executorch; threads=1; format=Q4 8da4w XNNPACK; shared_context=512; shared_decode_tokens=100; paired_prefill_decode=true; shares measured invocation with prefill row"
mac_m4pro,executorch,lfm_2_5_vl_1_6b,prefill,1024,0,166.713309,2838.738,2427.657,2427.657,ok,"warmup_runs=2,measurement_runs=3; runner=executorch; threads=1; format=Q4 8da4w XNNPACK; shared_context=1024; shared_decode_tokens=100; paired_prefill_decode=true"
mac_m4pro,executorch,lfm_2_5_vl_1_6b,decode,1024,100,49.704966,2838.738,2427.657,2427.657,ok,"warmup_runs=2,measurement_runs=3; runner=executorch; threads=1; format=Q4 8da4w XNNPACK; shared_context=1024; shared_decode_tokens=100; paired_prefill_decode=true; shares measured invocation with prefill row"
mac_m4pro,executorch,lfm_2_5_vl_1_6b,prefill,2048,0,165.246954,2846.816,2427.657,2427.657,ok,"warmup_runs=2,measurement_runs=3; runner=executorch; threads=1; format=Q4 8da4w XNNPACK; prefill_only=true; shared_context=2048; shared_decode_tokens=100"
mac_m4pro,executorch,lfm_2_5_vl_1_6b,decode,2048,100,,,2427.657,2427.657,unsupported,configured ExecuTorch .pte export has KV cache capacity 2048; cannot decode 100 tokens from context 2048 because required cache positions extend to 2147
mac_m4pro,executorch,lfm_2_5_vl_1_6b,prefill,4096,0,,,2427.657,2427.657,unsupported,configured ExecuTorch .pte export supports at most 2048 input tokens for token_embedding; requested prefill seqlen=4096
mac_m4pro,executorch,parakeet_tdt_v3,parakeet_transcribe,,,0.279906,1664.158,719.224,719.224,ok,WER=0.000000; runner=executorch_parakeet; format=Q4 8da4w XNNPACK; transcript=concord returned to its place amidst the tents the english forwarded to the french baskets of flowers of which they had made a plentiful provision to greet the arrival of the young princess the french in return invited the english to a supper which was to be given the next day congratulations were poured in upon the princess everywhere during her journey
mac_m4pro,executorch,qwen3_vl_2b,prefill,256,0,,,,,unsupported,"ExecuTorch Mac Qwen3 VL 2B is unsupported: ExecuTorch Qwen3 VL 2B is not supported in this matrix because a fresh Hugging Face file scan over exact Qwen3-VL-2B/Qwen3VL-2B results found no .pte or .ptd artifacts; available ExecuTorch Qwen repos are Qwen3 text-only 0.6B/1.7B/4B, not Qwen3-VL-2B; missing required-model .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer path: artifacts.executorch.tokenizer_path is not configured (local tokenizer candidate: weights/onnxruntime/Qwen3-VL-2B-Instruct-ONNX/onnxruntime/cpu_and_mobile/cpu-int4-rtn-block-32/tokenizer.json)"
mac_m4pro,executorch,qwen3_vl_2b,decode,256,100,,,,,unsupported,"ExecuTorch Mac Qwen3 VL 2B is unsupported: ExecuTorch Qwen3 VL 2B is not supported in this matrix because a fresh Hugging Face file scan over exact Qwen3-VL-2B/Qwen3VL-2B results found no .pte or .ptd artifacts; available ExecuTorch Qwen repos are Qwen3 text-only 0.6B/1.7B/4B, not Qwen3-VL-2B; missing required-model .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer path: artifacts.executorch.tokenizer_path is not configured (local tokenizer candidate: weights/onnxruntime/Qwen3-VL-2B-Instruct-ONNX/onnxruntime/cpu_and_mobile/cpu-int4-rtn-block-32/tokenizer.json)"
