device,runtime,model,operation,seqlen,decode_tokens,throughput_tok_per_s,peak_ram_mb,disk_size_mb,zipped_size_mb,status,notes
pixel_10a,cactus,qwen3_vl_2b,prefill,256,0,29.310000,1189.521,1218.608,1218.743,ok,"warmup_runs=1,measurement_runs=3; runner=android_cactus_llm_bench; threads=8; thread_count=8; taskset_mask=none; affinity=not_set; benchmark_mode=full_core_prefill; cactus_runtime_version=repo 9256c767b5245ba56a78e66c9215983317a16d12; artifact_path=/Users/noahcylich/Documents/Desert/cactus/weights/qwen3-vl-2b-instruct-reconvert; provider=cpu; gpu=disabled; cactus_chunk_size=c128; prefill_only=true; threads=8; thread_count=8; thread_mode=full_core_prefill; affinity=not_set; taskset_mask=none; android_threadpool_pin_max_perf_only=true; android_bench_pin_main_max_perf=true; serial=5C111JEA320125; android=16; thermal_status=1; fixed token-id fixture"
pixel_10a,cactus,qwen3_vl_2b,prefill,512,0,27.680000,1190.909,1218.608,1218.743,ok,"warmup_runs=1,measurement_runs=3; runner=android_cactus_llm_bench; threads=8; thread_count=8; taskset_mask=none; affinity=not_set; benchmark_mode=full_core_prefill; cactus_runtime_version=repo 9256c767b5245ba56a78e66c9215983317a16d12; artifact_path=/Users/noahcylich/Documents/Desert/cactus/weights/qwen3-vl-2b-instruct-reconvert; provider=cpu; gpu=disabled; cactus_chunk_size=c128; prefill_only=true; threads=8; thread_count=8; thread_mode=full_core_prefill; affinity=not_set; taskset_mask=none; android_threadpool_pin_max_perf_only=true; android_bench_pin_main_max_perf=true; serial=5C111JEA320125; android=16; thermal_status=1; fixed token-id fixture"
pixel_10a,cactus,qwen3_vl_2b,prefill,1024,0,23.650000,1190.058,1218.608,1218.743,ok,"warmup_runs=1,measurement_runs=3; runner=android_cactus_llm_bench; threads=8; thread_count=8; taskset_mask=none; affinity=not_set; benchmark_mode=full_core_prefill; cactus_runtime_version=repo 9256c767b5245ba56a78e66c9215983317a16d12; artifact_path=/Users/noahcylich/Documents/Desert/cactus/weights/qwen3-vl-2b-instruct-reconvert; provider=cpu; gpu=disabled; cactus_chunk_size=c128; prefill_only=true; threads=8; thread_count=8; thread_mode=full_core_prefill; affinity=not_set; taskset_mask=none; android_threadpool_pin_max_perf_only=true; android_bench_pin_main_max_perf=true; serial=5C111JEA320125; android=16; thermal_status=1; fixed token-id fixture"
pixel_10a,cactus,qwen3_vl_2b,prefill,2048,0,20.930000,1190.980,1218.608,1218.743,ok,"warmup_runs=1,measurement_runs=3; runner=android_cactus_llm_bench; threads=8; thread_count=8; taskset_mask=none; affinity=not_set; benchmark_mode=full_core_prefill; cactus_runtime_version=repo 9256c767b5245ba56a78e66c9215983317a16d12; artifact_path=/Users/noahcylich/Documents/Desert/cactus/weights/qwen3-vl-2b-instruct-reconvert; provider=cpu; gpu=disabled; cactus_chunk_size=c128; prefill_only=true; threads=8; thread_count=8; thread_mode=full_core_prefill; affinity=not_set; taskset_mask=none; android_threadpool_pin_max_perf_only=true; android_bench_pin_main_max_perf=true; serial=5C111JEA320125; android=16; thermal_status=1; fixed token-id fixture"
pixel_10a,cactus,qwen3_vl_2b,prefill,4096,0,19.780000,1189.487,1218.608,1218.743,ok,"warmup_runs=1,measurement_runs=3; runner=android_cactus_llm_bench; threads=8; thread_count=8; taskset_mask=none; affinity=not_set; benchmark_mode=full_core_prefill; cactus_runtime_version=repo 9256c767b5245ba56a78e66c9215983317a16d12; artifact_path=/Users/noahcylich/Documents/Desert/cactus/weights/qwen3-vl-2b-instruct-reconvert; provider=cpu; gpu=disabled; cactus_chunk_size=c128; prefill_only=true; threads=8; thread_count=8; thread_mode=full_core_prefill; affinity=not_set; taskset_mask=none; android_threadpool_pin_max_perf_only=true; android_bench_pin_main_max_perf=true; serial=5C111JEA320125; android=16; thermal_status=1; fixed token-id fixture"
pixel_10a,executorch,gemma_4_e2b,prefill,256,0,,,,,unsupported,"ExecuTorch Android Gemma 4 E2B IT is unsupported: missing .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer package: artifacts.executorch.tokenizer_path for gemma_4_e2b is not configured; missing arm64-v8a ExecuTorch runtime libraries (libexecutorch.so, libexecutorch.a, libexecutorch_core.a, libportable_ops_lib.a) under tests/android/executorch/lib/arm64-v8a, tests/android/build_executorch/lib, third_party/executorch/android/arm64-v8a; benchmark_mode=full_core_prefill; provider=cpu; gpu=disabled; threads=8; thread_count=8; affinity=not_set; taskset_mask=none"
pixel_10a,executorch,gemma_4_e2b,prefill,512,0,,,,,unsupported,"ExecuTorch Android Gemma 4 E2B IT is unsupported: missing .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer package: artifacts.executorch.tokenizer_path for gemma_4_e2b is not configured; missing arm64-v8a ExecuTorch runtime libraries (libexecutorch.so, libexecutorch.a, libexecutorch_core.a, libportable_ops_lib.a) under tests/android/executorch/lib/arm64-v8a, tests/android/build_executorch/lib, third_party/executorch/android/arm64-v8a; benchmark_mode=full_core_prefill; provider=cpu; gpu=disabled; threads=8; thread_count=8; affinity=not_set; taskset_mask=none"
pixel_10a,executorch,gemma_4_e2b,prefill,1024,0,,,,,unsupported,"ExecuTorch Android Gemma 4 E2B IT is unsupported: missing .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer package: artifacts.executorch.tokenizer_path for gemma_4_e2b is not configured; missing arm64-v8a ExecuTorch runtime libraries (libexecutorch.so, libexecutorch.a, libexecutorch_core.a, libportable_ops_lib.a) under tests/android/executorch/lib/arm64-v8a, tests/android/build_executorch/lib, third_party/executorch/android/arm64-v8a; benchmark_mode=full_core_prefill; provider=cpu; gpu=disabled; threads=8; thread_count=8; affinity=not_set; taskset_mask=none"
pixel_10a,executorch,gemma_4_e2b,prefill,2048,0,,,,,unsupported,"ExecuTorch Android Gemma 4 E2B IT is unsupported: missing .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer package: artifacts.executorch.tokenizer_path for gemma_4_e2b is not configured; missing arm64-v8a ExecuTorch runtime libraries (libexecutorch.so, libexecutorch.a, libexecutorch_core.a, libportable_ops_lib.a) under tests/android/executorch/lib/arm64-v8a, tests/android/build_executorch/lib, third_party/executorch/android/arm64-v8a; benchmark_mode=full_core_prefill; provider=cpu; gpu=disabled; threads=8; thread_count=8; affinity=not_set; taskset_mask=none"
pixel_10a,executorch,gemma_4_e2b,prefill,4096,0,,,,,unsupported,"ExecuTorch Android Gemma 4 E2B IT is unsupported: missing .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer package: artifacts.executorch.tokenizer_path for gemma_4_e2b is not configured; missing arm64-v8a ExecuTorch runtime libraries (libexecutorch.so, libexecutorch.a, libexecutorch_core.a, libportable_ops_lib.a) under tests/android/executorch/lib/arm64-v8a, tests/android/build_executorch/lib, third_party/executorch/android/arm64-v8a; benchmark_mode=full_core_prefill; provider=cpu; gpu=disabled; threads=8; thread_count=8; affinity=not_set; taskset_mask=none"
