device,runtime,model,operation,seqlen,decode_tokens,throughput_tok_per_s,peak_ram_mb,disk_size_mb,zipped_size_mb,status,notes
mac_m4pro,cactus,qwen3_vl_2b,prefill,256,0,277.070000,1125.190,1218.608,1218.743,ok,"warmup_runs=1,measurement_runs=3; benchmark_mode=full_core_prefill; cactus_runtime_version=repo 33ced0a6bdf0a535a52fdb31b835d3e8cede6882; artifact_path=/Users/noahcylich/Documents/Desert/cactus/weights/qwen3-vl-2b-instruct-reconvert; provider=cpu; gpu=disabled; cactus_chunk_size=c128; prefill_only=true; threads=8; thread_count=8; thread_mode=full_core_prefill; affinity=not_set; taskset_mask=none; prefill-only measured with zero decode tokens; ram_source=cactus_run_native_peak"
mac_m4pro,cactus,qwen3_vl_2b,prefill,512,0,281.020000,1125.190,1218.608,1218.743,ok,"warmup_runs=1,measurement_runs=3; benchmark_mode=full_core_prefill; cactus_runtime_version=repo 33ced0a6bdf0a535a52fdb31b835d3e8cede6882; artifact_path=/Users/noahcylich/Documents/Desert/cactus/weights/qwen3-vl-2b-instruct-reconvert; provider=cpu; gpu=disabled; cactus_chunk_size=c128; prefill_only=true; threads=8; thread_count=8; thread_mode=full_core_prefill; affinity=not_set; taskset_mask=none; prefill-only measured with zero decode tokens; ram_source=cactus_run_native_peak"
mac_m4pro,cactus,qwen3_vl_2b,prefill,1024,0,267.630000,1125.580,1218.608,1218.743,ok,"warmup_runs=1,measurement_runs=3; benchmark_mode=full_core_prefill; cactus_runtime_version=repo 33ced0a6bdf0a535a52fdb31b835d3e8cede6882; artifact_path=/Users/noahcylich/Documents/Desert/cactus/weights/qwen3-vl-2b-instruct-reconvert; provider=cpu; gpu=disabled; cactus_chunk_size=c128; prefill_only=true; threads=8; thread_count=8; thread_mode=full_core_prefill; affinity=not_set; taskset_mask=none; prefill-only measured with zero decode tokens; ram_source=cactus_run_native_peak"
mac_m4pro,cactus,qwen3_vl_2b,prefill,2048,0,255.000000,1124.630,1218.608,1218.743,ok,"warmup_runs=1,measurement_runs=3; benchmark_mode=full_core_prefill; cactus_runtime_version=repo 33ced0a6bdf0a535a52fdb31b835d3e8cede6882; artifact_path=/Users/noahcylich/Documents/Desert/cactus/weights/qwen3-vl-2b-instruct-reconvert; provider=cpu; gpu=disabled; cactus_chunk_size=c128; prefill_only=true; threads=8; thread_count=8; thread_mode=full_core_prefill; affinity=not_set; taskset_mask=none; prefill-only measured with zero decode tokens; ram_source=cactus_run_native_peak"
mac_m4pro,cactus,qwen3_vl_2b,prefill,4096,0,246.430000,1126.080,1218.608,1218.743,ok,"warmup_runs=1,measurement_runs=3; benchmark_mode=full_core_prefill; cactus_runtime_version=repo 33ced0a6bdf0a535a52fdb31b835d3e8cede6882; artifact_path=/Users/noahcylich/Documents/Desert/cactus/weights/qwen3-vl-2b-instruct-reconvert; provider=cpu; gpu=disabled; cactus_chunk_size=c128; prefill_only=true; threads=8; thread_count=8; thread_mode=full_core_prefill; affinity=not_set; taskset_mask=none; prefill-only measured with zero decode tokens; ram_source=cactus_run_native_peak"
mac_m4pro,executorch,gemma_4_e2b,prefill,256,0,,,,,unsupported,"ExecuTorch Mac Gemma 4 E2B IT is unsupported: ExecuTorch Gemma 4 E2B is not supported in this matrix because a fresh Hugging Face file scan found LiteRT-LM, GGUF, ONNX, MLX, AWQ, Cactus, and source-model artifacts for Gemma 4 E2B, but no exact required-model Q4/int4 ExecuTorch .pte artifact; missing required-model .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer path: artifacts.executorch.tokenizer_path is not configured (local tokenizer candidate: weights/gemma-4-e2b-it/tokenizer.json)"
mac_m4pro,executorch,gemma_4_e2b,prefill,512,0,,,,,unsupported,"ExecuTorch Mac Gemma 4 E2B IT is unsupported: ExecuTorch Gemma 4 E2B is not supported in this matrix because a fresh Hugging Face file scan found LiteRT-LM, GGUF, ONNX, MLX, AWQ, Cactus, and source-model artifacts for Gemma 4 E2B, but no exact required-model Q4/int4 ExecuTorch .pte artifact; missing required-model .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer path: artifacts.executorch.tokenizer_path is not configured (local tokenizer candidate: weights/gemma-4-e2b-it/tokenizer.json)"
mac_m4pro,executorch,gemma_4_e2b,prefill,1024,0,,,,,unsupported,"ExecuTorch Mac Gemma 4 E2B IT is unsupported: ExecuTorch Gemma 4 E2B is not supported in this matrix because a fresh Hugging Face file scan found LiteRT-LM, GGUF, ONNX, MLX, AWQ, Cactus, and source-model artifacts for Gemma 4 E2B, but no exact required-model Q4/int4 ExecuTorch .pte artifact; missing required-model .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer path: artifacts.executorch.tokenizer_path is not configured (local tokenizer candidate: weights/gemma-4-e2b-it/tokenizer.json)"
mac_m4pro,executorch,gemma_4_e2b,prefill,2048,0,,,,,unsupported,"ExecuTorch Mac Gemma 4 E2B IT is unsupported: ExecuTorch Gemma 4 E2B is not supported in this matrix because a fresh Hugging Face file scan found LiteRT-LM, GGUF, ONNX, MLX, AWQ, Cactus, and source-model artifacts for Gemma 4 E2B, but no exact required-model Q4/int4 ExecuTorch .pte artifact; missing required-model .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer path: artifacts.executorch.tokenizer_path is not configured (local tokenizer candidate: weights/gemma-4-e2b-it/tokenizer.json)"
mac_m4pro,executorch,gemma_4_e2b,prefill,4096,0,,,,,unsupported,"ExecuTorch Mac Gemma 4 E2B IT is unsupported: ExecuTorch Gemma 4 E2B is not supported in this matrix because a fresh Hugging Face file scan found LiteRT-LM, GGUF, ONNX, MLX, AWQ, Cactus, and source-model artifacts for Gemma 4 E2B, but no exact required-model Q4/int4 ExecuTorch .pte artifact; missing required-model .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer path: artifacts.executorch.tokenizer_path is not configured (local tokenizer candidate: weights/gemma-4-e2b-it/tokenizer.json)"
